Molecule_ID,SMILES,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181
SRI-1052766-001.txt,O=C(CCCN1C(=O)c2ccccc2C1=O)NCC(c1cccs1)S(=O)(=O)c1ccccc1,0.984133395,0.994230325,1,0.993108444,0.974998077,0.943264867,0.901434726,0.857521091,0.81307857,0.772290176,0.738938252,0.713151012,0.690264636,0.668115496,0.643530272,0.617470575,0.592340436,0.568845039,0.54823448,0.530797241,0.515635818,0.498583224,0.474398672,0.441126882,0.402614304,0.364278021,0.330701721,0.30307139,0.281018412,0.26317409,0.248727466,0.236261764,0.224980447,0.214429956,0.20413269,0.194383542,0.184544644,0.174724979,0.164692156,0.15442534,0.144136087,0.134111278,0.124753186,0.116140344,0.108029143,0.100446829,0.093233133,0.086436136,0.080166423,0.074398351,0.069080634,0.064213273,0.059900441,0.056571659,0.054326294,0.052629048,0.050765123,0.048213645,0.045444201,0.042852655,0.040870131,0.039604008,0.038929277,0.038616753,0.038877991,0.039180899,0.039729018,0.040366887,0.041028797,0.041743596,0.042440765,0.043186014,0.043955304,0.044702157,0.045549978,0.046155794,0.04667827,0.046961946,0.046939508,0.046801677,0.046477934,0.046080468,0.045392915,0.044479383,0.043328653,0.041822127,0.040176167,0.038230505,0.03594347,0.033470523,0.0308325,0.028093507,0.02553081,0.022892787,0.020352527,0.018055876,0.016092584,0.014198208,0.012470511,0.011010462,0.009771585,0.008680155,0.007739377,0.006918801,0.006144703,0.00559979,0.005000385,0.004500346,0.004191028,0.003790356,0.003453791,0.003149281,0.00299382,0.002662064,0.002482563,0.002309473,0.002094712,0.001913609,0.001793407,0.00162192,0.001421584,0.001315806,0.001093033,0.000961612,0.000772495,0.000621843,0.000557735,0.000408685,0.000341372,0.000266046,0.000259635,0.000251622,0.000253225,0.000195528,0.000187514,0.000169885,0.000155461,0.000171488,0.000161871,8.65E-05,0.000160269,0.000141036,0.000126612,0.000150653,0.000102572,0.000102572,0.000113791,0.000134626,0.000142639,0.000123407,9.46E-05,7.21E-05,5.29E-05,4.49E-05,4.17E-05,4.49E-05,4.65E-05,4.65E-05,4.81E-05,4.97E-05,5.13E-05,5.45E-05,5.13E-05,4.65E-05,4.81E-05,4.33E-05,3.05E-05,6.25E-05,2.4E-05,4.17E-05,6.89E-05,0.000104175,6.41E-05,3.53E-05,7.05E-05,8.01E-06,1.92E-05,0,2.56E-05,9.3E-05,6.89E-05
SRI-1053062-001.txt,OC(=O)C(Cc1ccccc1)NS(=O)(=O)c1c(Cl)cccc1Cl,1,0.986812607,0.986812607,0.973625214,0.947250429,0.894500857,0.828563893,0.7415271,0.658446525,0.584597125,0.50151655,0.4830542,0.480416722,0.471185547,0.451404457,0.436898325,0.417117236,0.393379929,0.378873797,0.365686404,0.352499011,0.344586575,0.337992879,0.331399182,0.330080443,0.328761704,0.328761704,0.331399182,0.330080443,0.328761704,0.328497956,0.32493736,0.322563629,0.328497956,0.329157326,0.326651721,0.332190426,0.329684821,0.323486747,0.317420546,0.31385995,0.313728076,0.312013715,0.309112488,0.301727548,0.300145061,0.294870104,0.291177634,0.28867203,0.282342081,0.277462746,0.271264671,0.260451009,0.260187261,0.25412106,0.248318607,0.244098642,0.236845576,0.22827377,0.227218779,0.228801266,0.223921931,0.220625082,0.218251352,0.215745747,0.212844521,0.204668337,0.201503363,0.195437162,0.190162205,0.193986549,0.192404062,0.174601081,0.176051695,0.172622972,0.155611236,0.167216141,0.167875511,0.16312805,0.153105631,0.149413161,0.14703943,0.141764473,0.137808255,0.134115785,0.13358829,0.129763946,0.121455888,0.116049057,0.104707899,0.103784782,0.097718581,0.093630489,0.087828036,0.087828036,0.089014902,0.083739945,0.074376896,0.069233812,0.065013847,0.062244494,0.049057101,0.043122775,0.039562179,0.034682843,0.022286694,0.016879863,0.010681788,0.010681788,0.012264275,0.009626797,0.009231175,0.003824344,0.006461822,0.008176184,0.002505605,0.006198075,0.00672557,0.007912436,0.004088092,0.004747461,0.005406831,0.004219966,0.005011209,0.008967427,0.009494923,0.008308057,0.005406831,0.007780562,0.0030331,0.005274957,0.007253066,0.009231175,0.000395622,0.003164974,0.005934327,0.005143083,0.005538705,0.002505605,0.00672557,0.005802453,0.002241857,0.002373731,0.002505605,0.001846235,0.001450613,0.002373731,0.003428722,0.005538705,0.005143083,0.003956218,0.0030331,0.001450613,0.001054991,0.000791244,0.000791244,0.000791244,0.000395622,0.000263748,0,0.000131874,0.00065937,0.001318739,0.001450613,0.001054991,0.001318739,0.004219966,0.007912436,0.006066201,0.002241857,0.001318739,0.001450613,0.005802453,0.002241857,0.006198075,0.004747461,0.001714361,0.003428722,0.001054991,0.004088092,0.001978109
SRI-1053072-001.txt,CCCCCNC(=O)C[C@@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O,0.99828817,1,0.991697622,0.970642108,0.936148724,0.885649725,0.818203605,0.736035743,0.644666792,0.549146653,0.458205659,0.377450057,0.308334903,0.250774603,0.205839054,0.170660938,0.143827995,0.123457213,0.107622781,0.095725559,0.0862249,0.078821234,0.073257785,0.068593047,0.065169386,0.06260164,0.060804218,0.059563141,0.059135183,0.059135183,0.059558861,0.060722906,0.062105209,0.063898352,0.066205043,0.068978208,0.072243525,0.075757057,0.079574439,0.083742746,0.087919612,0.092233425,0.096958077,0.101507267,0.106266155,0.110948012,0.115642707,0.120393036,0.124989301,0.129285996,0.133407227,0.137293082,0.140943561,0.14458548,0.147230258,0.149280175,0.150790866,0.152096136,0.153350052,0.155237345,0.157573994,0.159388534,0.160531181,0.160330041,0.158738039,0.154843624,0.149181745,0.143143263,0.138461407,0.136659705,0.136214629,0.134545595,0.129281716,0.119032131,0.105230498,0.090602907,0.077173597,0.065391924,0.055660167,0.047135252,0.039838574,0.03372734,0.028313676,0.023884314,0.019929986,0.016793057,0.014041289,0.011777394,0.009945735,0.008285259,0.00726672,0.006368009,0.005636202,0.005079857,0.004583426,0.004198264,0.003962888,0.003676156,0.003273876,0.003059897,0.002940069,0.002439358,0.002165466,0.002161186,0.001985723,0.001977164,0.001998562,0.002186863,0.001874454,0.001844497,0.001985723,0.001865895,0.001476454,0.001527809,0.001467895,0.001437938,0.001527809,0.001343787,0.001425099,0.001378024,0.001343787,0.001292432,0.001198281,0.00101426,0.000962905,0.000723248,0.000988582,0.000740367,0.000821679,0.000714689,0.000419398,0.000539227,0.000350925,0.000624818,0.00080456,0.000727528,0.000637657,0.000569184,0.000569184,0.000427958,0.000564904,0.000560624,0.000659055,0.001099851,0.000783162,0.000637657,0.000624818,0.0006077,0.000586302,0.000586302,0.000586302,0.000586302,0.000586302,0.000582022,0.000573463,0.000569184,0.000556345,0.000543506,0.000522108,0.00050071,0.000487872,0.000466474,0.000445076,0.000449355,0.000449355,0.000427958,0.000432237,0.000432237,0.000513549,0.000355205,0.000475033,0.000432237,0.000445076,0.000419398,0.000141226,0.000599141,0.000338087,0,0.000162624,1.28E-05,9.84E-05
SRI-0000050.txt,CC(=O)N\N=C\C1=C(C=CC=C1)[N+]([O-])=O,0.671018425,0.650829856,0.632412215,0.616544709,0.602589804,0.590193314,0.58084282,0.573475763,0.568588004,0.566321218,0.566321218,0.569792235,0.57524669,0.583392955,0.594231028,0.606131658,0.61966154,0.633687283,0.649413115,0.666201503,0.683698262,0.701265859,0.719400152,0.737746956,0.756447945,0.775715632,0.794274947,0.812310068,0.830904802,0.849485369,0.866252506,0.882920471,0.89940426,0.914492559,0.928702477,0.941913593,0.953778804,0.964383115,0.974279056,0.98236865,0.988694402,0.99344757,0.997449865,0.999050783,1,0.999135788,0.99659982,0.99402135,0.989813628,0.983905815,0.977934249,0.970822206,0.963023043,0.954430505,0.946050479,0.936777904,0.927696591,0.918799453,0.909314368,0.900020543,0.890818806,0.880788275,0.870219382,0.859034207,0.847126494,0.833993299,0.818678322,0.80295249,0.785356558,0.766797243,0.746870772,0.725598396,0.703582231,0.681643987,0.659748245,0.637611657,0.614993377,0.592623026,0.571237311,0.549539913,0.527686673,0.506102615,0.485262345,0.464556666,0.444495605,0.426269223,0.408637874,0.392749116,0.378107092,0.365618514,0.354667101,0.345741629,0.337807876,0.331545878,0.326204762,0.321947453,0.318667696,0.315487111,0.313284078,0.310953538,0.30916136,0.307893376,0.3061437,0.304514447,0.303218129,0.301454285,0.299584186,0.297962017,0.295822737,0.292989254,0.290361198,0.28761272,0.284425051,0.280713188,0.277808867,0.273997832,0.269839696,0.265313206,0.260588373,0.255679363,0.250805772,0.245429237,0.240300633,0.234846177,0.228874611,0.222959715,0.216811056,0.210584477,0.204641246,0.19855634,0.193002713,0.187236575,0.18122959,0.174726746,0.168691427,0.162783614,0.156578286,0.150762561,0.144713074,0.138507746,0.132947035,0.127343822,0.12151393,0.115967387,0.110463345,0.105384327,0.102062067,0.100000708,0.09694763,0.090926478,0.083828603,0.077368261,0.072310493,0.068832392,0.066168918,0.063909215,0.061599926,0.059106461,0.056336731,0.053347406,0.05001098,0.046107857,0.041616786,0.03660152,0.031402078,0.02703143,0.023709171,0.021045697,0.018941836,0.016823807,0.014974959,0.013062358,0.011305598,0.009492169,0.007742493,0.006240747,0.004802754,0.003584356,0.002146364,0.000913798,0
SRI-0000044.txt,[O-][N+](=O)C1=CN=C(C=C1)N1CCNC1=O,0.64302062,0.659030391,0.673334654,0.685933408,0.695946392,0.702768425,0.706344491,0.706399507,0.702218261,0.693910785,0.680651834,0.663101604,0.641370128,0.615732488,0.586023635,0.55389406,0.520279043,0.484793468,0.449693009,0.414867631,0.381692744,0.350003301,0.320349464,0.292511168,0.267093594,0.243711626,0.222447789,0.202812438,0.185251205,0.169164411,0.154265971,0.140918994,0.128870403,0.117878128,0.107947668,0.099414626,0.091756343,0.085060848,0.079399661,0.074778284,0.070762087,0.067763694,0.065656566,0.064534231,0.064000572,0.064231641,0.064869831,0.066553333,0.068875025,0.071499307,0.075080874,0.0791961,0.083877996,0.088922999,0.094661209,0.100558967,0.107072908,0.113850928,0.121052574,0.128578816,0.136605709,0.144968201,0.153710306,0.163046588,0.172597434,0.18281948,0.193195572,0.204501441,0.216197927,0.228730662,0.241967606,0.255446623,0.270262538,0.285590106,0.301605378,0.318484408,0.335726547,0.353865452,0.372527013,0.391821263,0.411858234,0.432324333,0.453093022,0.474472393,0.496583482,0.518463502,0.541229286,0.563411897,0.586518783,0.609323078,0.63251799,0.654706102,0.677537906,0.700342202,0.72198015,0.743750138,0.764975463,0.785760657,0.805984683,0.825664048,0.844254088,0.862409498,0.879420567,0.895364319,0.910818424,0.924644044,0.937908497,0.950226668,0.960707291,0.970038071,0.978521599,0.985123567,0.990663718,0.995252085,0.998244977,0.999944984,1,0.999015207,0.99671002,0.992842367,0.987588301,0.981085363,0.973416078,0.964189829,0.953109527,0.939922097,0.926294536,0.91127506,0.895809951,0.881379151,0.866596246,0.851010101,0.833371845,0.814391189,0.794431241,0.774493299,0.75396118,0.733412557,0.71178011,0.689509474,0.667409388,0.644076935,0.620694967,0.597390022,0.573754979,0.55093968,0.535083955,0.525819194,0.51110781,0.48073876,0.44627649,0.415071191,0.391012522,0.373621839,0.360170331,0.348127242,0.335935609,0.322500605,0.30775071,0.29150987,0.273293942,0.252981889,0.229594419,0.203296582,0.175964437,0.152813538,0.13553839,0.121025065,0.107991682,0.096025616,0.084472173,0.073408376,0.063103805,0.053294382,0.044178165,0.035727647,0.027299135,0.019706873,0.012758302,0.006260866,0
SRI-1053000-001.txt,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)Cn1nnc2ccccc2c1=O,0.994930952,1,0.998465007,0.989023012,0.970388907,0.940456536,0.900118337,0.85083791,0.794221642,0.734053471,0.675366747,0.620053439,0.567845815,0.518690329,0.471873031,0.426555029,0.383610911,0.343486898,0.307146822,0.275233239,0.248192367,0.225792173,0.207639983,0.192807664,0.181295213,0.171924614,0.16421395,0.157699152,0.152228507,0.147677073,0.14391277,0.140994497,0.139056122,0.137842406,0.137299804,0.137046351,0.137235548,0.1376425,0.138247573,0.139347057,0.140971294,0.143507603,0.146848891,0.151018361,0.156105258,0.16183828,0.16802466,0.174659044,0.181377317,0.18846506,0.195313629,0.202165769,0.208735897,0.21482054,0.220185877,0.225185315,0.229479726,0.233945486,0.238429095,0.242691379,0.246689501,0.24980411,0.251851363,0.252467145,0.251053523,0.247897862,0.243232196,0.238393397,0.234852203,0.232417632,0.230157979,0.225883201,0.218106496,0.206788597,0.193783991,0.180675861,0.16881179,0.158480928,0.149918877,0.14239027,0.13598792,0.130308444,0.124893131,0.119490311,0.113896509,0.108163488,0.102455454,0.09703657,0.092022854,0.087758785,0.084285416,0.081758031,0.080298003,0.079368082,0.078580952,0.077144127,0.074529284,0.070572213,0.065142621,0.058638532,0.051750696,0.044671877,0.037953604,0.03188681,0.026451863,0.021857592,0.018062945,0.014851953,0.012235325,0.010195212,0.008469237,0.007002069,0.005961486,0.005004792,0.004167686,0.003464444,0.002934336,0.002500611,0.002050823,0.001759888,0.00143861,0.001270832,0.001147675,0.000985252,0.000829967,0.000633631,0.000622922,0.000606858,0.000506905,0.000398027,0.000367684,0.000374824,0.000408737,0.000360545,0.000328417,0.000367684,0.000339126,0.000371254,0.000278441,0.000271301,0.000264162,0.000314138,0.000333772,0.000353405,0.000340911,0.000342696,0.000351621,0.00035876,0.000369469,0.000374824,0.000383748,0.000394458,0.000392673,0.000389103,0.000385533,0.000378394,0.000373039,0.000364115,0.000351621,0.000340911,0.000330202,0.000317708,0.000301644,0.00028915,0.00028558,0.000298074,0.00029272,0.000271301,0.0002124,0.000242743,0.000201691,0.000108877,0.000160639,0.000167778,0.00013922,0.000233819,8.21E-05,1.96E-05,6.78E-05,5.53E-05,0
SRI-1053010-001.txt,Cn1c2ccc(cc2n(C)c1=O)S(=O)(=O)NC(Cc1ccccc1)C(O)=O,0.993897867,1,0.994433477,0.975782756,0.942364491,0.893643069,0.831722676,0.759032688,0.680049276,0.597316592,0.515540354,0.438488966,0.368151838,0.305944511,0.25322514,0.209955468,0.175599884,0.149144554,0.129671288,0.115745417,0.106525266,0.100939614,0.098032014,0.097190341,0.097955498,0.100155327,0.103292474,0.107366939,0.112118569,0.117660224,0.123789138,0.13059139,0.137783874,0.145364674,0.153000949,0.160568359,0.167898571,0.174643436,0.18077235,0.185805176,0.189500888,0.191408043,0.191733235,0.19048029,0.187402442,0.182614468,0.17609341,0.168108989,0.159070563,0.14946592,0.140100389,0.131243687,0.123423775,0.117071053,0.112447587,0.109767622,0.108847519,0.109803967,0.112418893,0.116548832,0.12201971,0.128707189,0.136358767,0.144844367,0.153806277,0.163439614,0.173203027,0.18280767,0.191962783,0.200318306,0.20750505,0.213086876,0.216788327,0.218967114,0.219755226,0.219219616,0.217628087,0.214181052,0.208155434,0.198393934,0.184292076,0.166316607,0.145357023,0.122884339,0.100625899,0.08017897,0.062046644,0.046994078,0.034898846,0.02555627,0.018555076,0.013374958,0.009621859,0.006982065,0.005097864,0.003885089,0.002911425,0.002184525,0.001736908,0.001404065,0.001203211,0.001042527,0.000881844,0.000759419,0.000692468,0.000564304,0.000583433,0.000571955,0.00050883,0.000445704,0.000373014,0.00035006,0.000311802,0.000237199,0.000306063,0.000185551,0.000160683,9.56E-05,0.000189377,0.000219983,0.000126251,4.97E-05,0.000118599,0.00020468,0.000101383,0.000168335,0.000151119,0.000154944,7.84E-05,5.93E-05,0.000109035,9.37E-05,0.000130077,9.18E-05,5.93E-05,0.000114774,9.76E-05,7.08E-05,3.44E-05,6.7E-05,2.3E-05,5.93E-05,5.93E-05,6.89E-05,5.16E-05,2.49E-05,4.59E-05,4.59E-05,4.02E-05,4.97E-05,5.36E-05,4.78E-05,4.21E-05,3.06E-05,1.91E-05,9.56E-06,9.56E-06,7.65E-06,3.83E-06,1.91E-06,5.74E-06,1.34E-05,1.91E-05,2.68E-05,2.49E-05,3.83E-05,3.44E-05,4.21E-05,4.59E-05,8.03E-05,2.49E-05,0.000120512,7.08E-05,1.53E-05,0.000110948,2.68E-05,0,3.44E-05,5.74E-05,4.78E-05,8.42E-05
SRI-1053168-001.txt,OC(=O)[C@H]1CC[C@H](CNC(=O)Cn2nnc3ccccc3c2=O)CC1,1,0.995517043,0.991086827,0.984283281,0.975000923,0.961710274,0.944516816,0.922418476,0.896364586,0.866988033,0.835818298,0.803066342,0.7665698,0.724588227,0.676646959,0.622429552,0.565416889,0.508404226,0.455347113,0.406878438,0.365635235,0.33214491,0.304719762,0.282621422,0.265006039,0.250185911,0.23752815,0.226241647,0.215851735,0.206284578,0.197635108,0.190140659,0.183785409,0.178157979,0.173332208,0.168691029,0.163765051,0.159176613,0.154451049,0.150764476,0.147784628,0.146270971,0.146471386,0.147673873,0.15062735,0.154904619,0.160241974,0.166053996,0.172862816,0.179940614,0.187466707,0.195135201,0.202845886,0.210519654,0.218061569,0.225392522,0.23280786,0.23970634,0.24603522,0.252179508,0.257659264,0.261741391,0.265069328,0.267284436,0.268713708,0.268750626,0.268117738,0.267389917,0.265596734,0.263133745,0.259900742,0.256077044,0.251398946,0.245987754,0.240745331,0.235924834,0.231120159,0.227175157,0.223757562,0.220777714,0.218098488,0.214860211,0.21087829,0.205177024,0.198183611,0.19021977,0.181417353,0.17281535,0.164867331,0.157942481,0.152715881,0.149293011,0.147716065,0.147019889,0.146212956,0.143597019,0.138122538,0.129267379,0.117680254,0.103999325,0.090007225,0.075988756,0.063373188,0.051981203,0.042435142,0.034597879,0.028295369,0.023016028,0.018759856,0.015711445,0.013106056,0.010679985,0.008865706,0.007336227,0.00647128,0.005463933,0.00440912,0.003855343,0.003201359,0.002821626,0.002457715,0.002209834,0.001666605,0.001397628,0.001255228,0.00110228,0.000954606,0.000864947,0.000738369,0.000669806,0.000738369,0.000474666,0.00059597,0.000411377,0.000569599,0.000653984,0.000617066,0.000358637,0.000443022,0.000348088,0.000374459,0.000232059,0.000379733,0.000126578,0.000253155,0.000332266,0.000353362,0.000348088,0.000295348,0.000258429,0.000210963,0.000158222,0.000110755,7.38E-05,4.75E-05,2.11E-05,1.05E-05,5.27E-06,0,0,1.05E-05,1.58E-05,2.11E-05,5.8E-05,0.000131852,0.000258429,0.000385007,0.000295348,0.000290074,6.86E-05,7.91E-05,0.0002848,0.000363911,0.000485214,0.000152948,8.44E-05,0.00016877,0.000105481,0.000216237,0.000421925,0.0002848
SRI-1053366-001.txt,CSCCC(NC(=O)c1ccc(C)cc1)C(O)=O,0.620449078,0.643303929,0.669125902,0.69510826,0.723175621,0.750601443,0.77818765,0.805613472,0.831034483,0.855813953,0.879230152,0.89935846,0.921732157,0.942742582,0.960224539,0.975300722,0.986688051,0.995348837,0.999438653,1,0.996471532,0.989655172,0.978348035,0.962630313,0.943223737,0.919406576,0.891098637,0.859262229,0.823576584,0.786238974,0.745621492,0.703247795,0.659061748,0.613488372,0.568059342,0.52244587,0.477939054,0.434827586,0.393175621,0.353600642,0.317530072,0.284434643,0.254186047,0.227714515,0.203793103,0.182526063,0.164001604,0.147834804,0.133801123,0.121427426,0.110521251,0.101996792,0.093704892,0.085966319,0.078315958,0.07137931,0.065092221,0.059109864,0.053969527,0.049085806,0.044643144,0.040128308,0.035725742,0.031419407,0.027089014,0.022910986,0.018765036,0.015765838,0.013215718,0.011234964,0.009991981,0.008893344,0.007722534,0.006928629,0.00606255,0.005028067,0.004779471,0.003656776,0.002959102,0.002518043,0.002566159,0.002798717,0.00244587,0.002598236,0.002694467,0.002726544,0.002854852,0.002846832,0.002999198,0.002838813,0.002782678,0.003031275,0.002542101,0.002365678,0.00244587,0.002622294,0.003007217,0.002702486,0.00266239,0.002477947,0.002485966,0.002822775,0.00265437,0.002806736,0.002437851,0.002253408,0.002574178,0.001740176,0.001884523,0.00170008,0.00181235,0.001627907,0.001724138,0.001395349,0.001002406,0.001090617,0.001082598,0.000842021,0.000561347,0.000577386,0.000809944,0.000970329,0.000769848,0.00106656,0.000433039,0.000545309,0.00052927,0.000561347,0.000360866,0.000392943,0.000384924,0.00042502,0.000513232,0.000737771,0.000825982,0.00074579,0.000713713,0.000473136,0.000553328,0.000272654,0.000232558,0.000481155,0.000272654,0.000489174,0.000272654,0.000232558,0.000296712,0.000304731,0.000296712,0.000256616,0.0002085,0.000200481,0.000192462,0.000176423,0.000176423,0.000160385,0.000136327,0.000136327,0.000136327,0.000152366,0.000152366,0.000152366,0.000176423,0.000240577,0.000328789,0.000368885,0.000232558,0.000144346,0.000344828,0.000513232,4.81E-05,0.000288693,0.000288693,0.000545309,0.000601443,0.000256616,0.00032077,0.000168404,0.000152366,0.000168404,0
SRI-1053376-001.txt,COc1ccc(cc1)S(=O)(=O)N[C@@H](C)C(O)=O,0.610602319,0.654678603,0.700727173,0.747547506,0.794024834,0.839730397,0.882949166,0.920937093,0.952665157,0.978047609,0.993997393,1,0.996141181,0.98147767,0.955409206,0.919479317,0.873259244,0.819064279,0.758180696,0.691294505,0.621835769,0.550061741,0.478201962,0.407971462,0.341428277,0.28035604,0.228201962,0.183585443,0.14718392,0.118817315,0.097113604,0.081824106,0.0716111,0.064725252,0.061046512,0.059099952,0.058636894,0.058774096,0.059751664,0.061552446,0.063679083,0.065977224,0.068584071,0.070847911,0.073403307,0.076241682,0.079097208,0.082098511,0.084954037,0.087946765,0.091110997,0.094180901,0.097413734,0.10028641,0.103562118,0.106580572,0.108758661,0.110499417,0.112060095,0.113457845,0.115035673,0.116673527,0.117565343,0.117633944,0.115978939,0.114375386,0.111691363,0.108295603,0.104393908,0.100355011,0.095672978,0.090021952,0.084508129,0.07920011,0.073566234,0.068163888,0.062504288,0.057342046,0.052282706,0.047309117,0.04298724,0.038288057,0.034463538,0.030158812,0.026342869,0.022869932,0.019534198,0.016807299,0.014106126,0.012656925,0.011267751,0.009981478,0.009141113,0.008712355,0.008489401,0.008197846,0.007417507,0.006774371,0.006208411,0.0056253,0.004862112,0.003935995,0.003035604,0.002718323,0.002212389,0.00168073,0.001835083,0.001080469,0.001046169,0.001166221,0.000771764,0.000197229,0.000248679,0.000102902,0.000574535,0.000591686,0.00058311,0.000428758,0.00054881,0.000728888,0.000677437,0.000205804,0.000197229,0.000240104,0.00028298,0.000428758,0.000806064,0.000763189,0.000343006,0.000145778,0.00026583,0.000668862,0.00083179,0.000677437,0.000162928,0.000171503,0.000257255,0.000145778,0.000317281,0.000240104,0.000240104,0.000385882,0.000274405,0.000162928,8.58E-06,0.000102902,0.000137202,8.58E-05,0,0,1.72E-05,6.86E-05,9.43E-05,0.000111477,0.000120052,0.000111477,9.43E-05,7.72E-05,5.15E-05,4.29E-05,2.57E-05,1.72E-05,1.72E-05,4.29E-05,0.000120052,0.000137202,6E-05,0.000343006,0.00026583,0.000180078,0,0.000180078,1.72E-05,0.000325856,0.000600261,0.000343006,0.000128627,0.000343006,0.000497359,0.000171503,7.72E-05
SRI-1032554-002.txt,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1C(O)=O,0.291235248,0.247730876,0.213457919,0.186761089,0.167534278,0.15465274,0.147012947,0.143447711,0.143129386,0.145484989,0.150047643,0.156477801,0.164520805,0.174155432,0.185275574,0.197860009,0.211887517,0.22714588,0.244165639,0.262989239,0.283213466,0.305114204,0.328818782,0.3543272,0.381202291,0.409707205,0.439627603,0.471109913,0.503449578,0.536988267,0.57137582,0.605977713,0.640428932,0.675319439,0.709271949,0.742180354,0.773728452,0.804746009,0.833792075,0.860524981,0.885664142,0.908833934,0.930246574,0.948545999,0.964481332,0.979268575,0.989811488,0.996727622,0.999983023,1,0.995286673,0.987368877,0.975779736,0.960166972,0.941381572,0.921764283,0.899785025,0.874911134,0.847921446,0.817317711,0.783989118,0.747543064,0.708578001,0.667032386,0.622689759,0.573962739,0.520566957,0.46296929,0.402510945,0.341197368,0.282154506,0.227188323,0.178943035,0.13829934,0.105057755,0.078658028,0.058363769,0.042878334,0.031541731,0.023231335,0.017323229,0.012964303,0.009946585,0.00779471,0.006279485,0.005067729,0.004276162,0.003609802,0.003125948,0.00270576,0.002389557,0.002238884,0.002073355,0.001937536,0.001731686,0.00177413,0.001684999,0.001481271,0.001311498,0.001211756,0.001165068,0.000976196,0.000829766,0.000702436,0.000596328,0.000468998,0.000292859,0.000267393,0.000316203,0.000246171,0.000261026,0.000282248,0.000188873,0.000252538,0.000282248,0.000275881,0.000271637,0.000252538,0.000248293,0.000199483,0.000227072,0.00033318,0.000292859,0.00025466,0.000335302,0.00031408,0.000152796,0.000275881,0.000352279,0.000244049,0.000216461,0.000190995,0.00030347,0.000280126,0.000220705,0.000273759,0.000275881,0.000159162,0.000190995,0.000237682,0.000229194,0.000171895,5.73E-05,8.91E-05,0.000123086,0.000171895,0.000199483,0.000188873,0.000148552,0.000101864,7.85E-05,6.37E-05,4.67E-05,3.4E-05,2.76E-05,3.4E-05,5.09E-05,6.37E-05,7.22E-05,7.85E-05,8.49E-05,8.49E-05,8.06E-05,6.15E-05,3.82E-05,4.24E-05,7.43E-05,0.000110353,8.7E-05,4.24E-06,6.37E-06,8.91E-05,0.000120963,0.000106108,0.000193117,8.28E-05,0,0.000114597,9.76E-05,0.000101864,9.97E-05
